time,N_sat,L1,L2,P1,P2,C1
21.800,G09,123186704.706,95989668.088,0,23441647.394,23441645.150
21.800,G13,120173284.835,93641533.693,0,22868211.572,22868212.764
21.800,G20,122126160.767,95163228.591,0,23239833.883,23239834.684
21.800,G27,127002150.927,98962711.980,0,24167706.593,24167705.254
21.800,G28,119331542.213,92985625.030,0,22708035.205,22708036.146
21.800,G30,106464520.004,82959384.170,0,20259519.077,20259517.993
21.808,G05,111507795.629,86889203.235,0,21219221.624,21219222.677
21.808,G07,110292685.339,85942364.350,0,20987989.831,20987991.006
21.808,G08,128357446.093,100018806.876,0,24425614.097,24425611.293
21.808,G09,123287203.623,96067978.868,0,23460771.625,23460769.411
21.808,G13,120078788.765,93567900.416,0,22850229.528,22850230.671
21.808,G20,122046526.481,95101175.923,0,23224679.644,23224680.593
21.808,G27,126994862.799,98957032.910,0,24166319.737,24166318.369
21.808,G28,119241032.782,92915098.233,0,22690811.757,22690812.727
21.808,G30,106449394.647,82947598.196,0,20256640.814,20256639.692
21.817,G05,111506116.187,86887894.580,0,21218902.144,21218903.084
21.817,G07,110340917.930,85979948.196,0,20997168.083,20997169.250
21.817,G08,128298787.662,99973099.041,0,24414451.861,24414449.007
21.817,G09,123387865.235,96146416.473,0,23479926.897,23479924.720
21.817,G13,119984469.029,93494404.542,0,22832281.222,22832282.281
21.817,G20,121967307.187,95039446.599,0,23209604.545,23209605.657
21.817,G27,126988175.863,98951822.337,0,24165047.346,24165045.852
21.817,G28,119150822.699,92844804.695,0,22673645.289,22673646.342
21.817,G30,106434750.606,82936187.258,0,20253854.184,20253852.999
21.825,G05,111505048.387,86887062.531,0,21218699.018,21218699.918
21.825,G07,110389520.087,86017820.012,0,21006416.775,21006417.933
21.825,G08,128240561.381,99927727.873,0,24403371.377,24403369.050
21.825,G09,123488686.831,96224978.709,0,23499112.430,23499110.616
21.825,G13,119890325.974,93421046.328,0,22814366.458,22814367.305
21.825,G20,121888503.786,94978041.383,0,23194608.802,23194609.957
21.825,G27,126982089.332,98947079.571,0,24163888.557,24163887.635
21.825,G28,119060912.747,92774745.042,0,22656536.151,22656537.023
21.825,G30,106420586.539,82925150.335,0,20251158.817,20251157.614
21.833,G05,111504591.578,86886706.574,0,21218612.105,21218613.026
21.833,G07,110438488.829,86055977.479,0,21015735.195,21015736.250
21.833,G08,128182768.300,99882694.330,0,24392373.688,24392371.452
21.833,G09,123589665.892,96303663.647,0,23518328.355,23518326.471
21.833,G13,119796359.667,93347825.861,0,22796485.310,22796486.099
21.833,G20,121810117.417,94916961.109,0,23179692.490,23179693.497
21.833,G27,126976602.331,98942803.989,0,24162844.408,24162843.559
21.833,G28,118971304.099,92704920.136,0,22639484.104,22639485.023
21.833,G30,106406900.900,82914486.207,0,20248554.543,20248553.281
21.842,G05,111504749.322,86886829.502,0,21218642.186,21218643.074
21.842,G07,110487826.355,86094422.296,0,21025123.697,21025124.774
21.842,G08,128125414.409,99838003.020,0,24381459.636,24381457.346
21.842,G09,123690804.413,96382472.832,0,23537574.317,23537572.456
21.842,G13,119702574.954,93274746.904,0,22778638.667,22778639.492
21.842,G20,121732153.685,94856210.170,0,23164856.605,23164857.308
21.842,G27,126971718.581,98938998.457,0,24161915.265,24161914.260
21.842,G28,118882002.576,92635334.565,0,22622490.543,22622491.395
21.842,G30,106393696.843,82904197.330,0,20246041.887,20246040.585
21.850,G05,111505516.809,86887427.535,0,21218788.209,21218789.157
21.850,G07,110537526.497,86133149.686,0,21034581.398,21034582.379
21.850,G08,128068497.272,99793652.031,0,24370628.634,24370626.464
21.850,G09,123792096.461,96461401.655,0,23556849.679,23556847.799
21.850,G13,119608968.990,93201807.206,0,22760825.941,22760826.910
21.850,G20,121654610.621,94795787.021,0,23150100.220,23150101.372
21.850,G27,126967433.845,98935659.695,0,24161100.126,24161098.753
21.850,G28,118793005.984,92565986.614,0,22605555.073,22605555.937
21.850,G30,106380969.663,82894280.060,0,20243619.958,20243618.642
21.858,G05,111506900.205,86888505.516,0,21219051.387,21219052.403
21.858,G07,110587593.864,86172163.207,0,21044109.036,21044109.834
21.858,G08,128012025.233,99749647.869,0,24359882.093,24359880.091
21.858,G09,123893546.817,96540453.804,0,23576154.960,23576152.851
21.858,G13,119515548.693,93129012.204,0,22743048.857,22743049.560
21.858,G20,121577496.530,94735698.132,0,23135426.082,23135427.107
21.858,G27,126963754.469,98932792.648,0,24160400.010,24160398.633
21.858,G28,118704322.259,92496882.457,0,22588679.094,22588679.866
21.858,G30,106368724.990,82884738.768,0,20241289.869,20241288.540
21.867,G05,111508895.102,86890059.965,0,21219430.915,21219432.037
21.867,G07,110638022.384,86211458.174,0,21053705.077,21053706.092
21.867,G08,127955996.256,99705988.914,0,24349220.237,24349218.429
21.867,G09,123995149.264,96619624.532,0,23595489.657,23595487.463
21.867,G13,119422311.021,93056359.497,0,22725306.079,22725307.151
21.867,G20,121500808.851,94675941.536,0,23120832.957,23120833.695
21.867,G27,126960675.998,98930393.834,0,24159814.187,24159812.760
21.867,G28,118615949.172,92428020.351,0,22571862.058,22571862.943
21.867,G30,106356957.926,82875569.637,0,20239050.635,20239049.337
21.875,G05,111511504.163,86892093.014,0,21219927.323,21219928.543
21.875,G07,110688814.179,86251036.182,0,21063370.362,21063371.384
21.875,G08,127900416.351,99662679.932,0,24338643.749,24338641.841
21.875,G09,124096906.379,96698915.740,0,23614853.556,23614850.930
21.875,G13,119329261.529,92983853.418,0,22707599.278,22707600.452
21.875,G20,121424553.792,94616522.012,0,23106321.805,23106322.983
21.875,G27,126958202.494,98928466.414,0,24159343.675,24159342.079
21.875,G28,118527892.643,92359404.914,0,22555105.384,22555106.296
21.875,G30,106345671.950,82866775.386,0,20236902.974,20236901.693
21.883,G05,111514722.757,86894601.001,0,21220539.822,21220541.068
21.883,G07,110739962.407,86290891.952,0,21073103.647,21073104.562
21.883,G08,127845282.377,99619718.420,0,24328152.613,24328150.260
21.883,G09,124198811.366,96778322.206,0,23634245.357,23634242.840
21.883,G13,119236396.044,92911490.743,0,22689927.696,22689928.636
21.883,G20,121348728.238,94557437.166,0,23091892.667,23091893.919
21.883,G27,126956328.837,98927006.446,0,24158987.121,24158985.041
21.883,G28,118440150.063,92291034.104,0,22538408.488,22538409.366
21.883,G30,106334861.471,82858351.641,0,20234845.802,20234844.533
21.892,G05,111518558.823,86897590.137,0,21221269.837,21221271.059
21.892,G07,110791473.987,86331030.843,0,21082906.005,21082906.932
21.892,G08,127790605.085,99577112.745,0,24317747.505,24317745.565
21.892,G09,124300871.173,96857849.292,0,23653666.699,23653664.146
21.892,G13,119143724.752,92839279.374,0,22672292.759,22672293.822
21.892,G20,121273342.862,94498695.331,0,23077547.494,23077548.654
21.892,G27,126955063.547,98926020.515,0,24158746.041,24158744.044
21.892,G28,118352731.472,92222915.745,0,22521773.190,22521774.203
21.892,G30,106324534.458,82850304.632,0,20232880.617,20232879.421
21.900,G05,111523005.444,86901055.033,0,21222116.000,21222117.247
21.900,G07,110843340.721,86371446.482,0,21092775.833,21092776.908
21.900,G08,127736379.297,99534858.902,0,24307428.655,24307426.949
21.900,G09,124403077.383,96937490.437,0,23673116.185,23673113.383
21.900,G13,119051241.134,92767214.234,0,22654693.754,22654694.757
21.900,G20,121198392.978,94440292.837,0,23063285.031,23063286.237
21.900,G27,126954399.685,98925503.228,0,24158619.676,24158617.935
21.900,G28,118265632.213,92155046.237,0,22505198.877,22505199.747
21.900,G30,106314683.487,82842628.571,0,20231006.029,20231004.844
21.908,G05,111528063.729,86904996.557,0,21223078.500,21223079.801
21.908,G07,110895561.959,86412138.355,0,21102713.181,21102714.351
21.908,G08,127682608.894,99492959.894,0,24297196.397,24297194.853
21.908,G09,124505430.080,97017245.749,0,23692592.949,23692590.578
21.908,G13,118958948.742,92695298.120,0,22637131.066,22637132.016
21.908,G20,121123882.202,94382232.519,0,23049106.177,23049107.427
21.908,G27,126954338.855,98925455.817,0,24158607.792,24158606.497
21.908,G28,118178855.880,92087428.337,0,22488685.674,22488686.790
21.908,G30,106305309.721,82835324.340,0,20229222.193,20229221.105
21.917,G05,111533736.556,86909416.934,0,21224157.971,21224159.322
21.917,G07,110948139.172,86453107.617,0,21112718.232,21112719.474
21.917,G08,127629298.613,99451419.427,0,24287052.013,24287050.190
21.917,G09,124607930.549,97097116.238,0,23712098.062,23712095.840
21.917,G13,118866851.633,92623534.147,0,22619605.418,22619606.501
21.917,G20,121049815.484,94324518.212,0,23035011.273,23035012.785
21.917,G27,126954883.826,98925880.488,0,24158711.700,24158710.029
21.917,G28,118092407.612,92020066.088,0,22472235.171,22472236.071
21.917,G30,106296415.444,82828393.733,0,20227529.660,20227528.616
21.925,G05,111540021.309,86914314.146,0,21225353.950,21225355.294
21.925,G07,111001069.276,86494351.846,0,21122790.540,21122791.839
21.925,G08,127576449.260,99410238.149,0,24276995.070,24276993.411
21.925,G09,124710575.700,97177099.432,0,23731630.912,23731628.682
21.925,G13,118774949.664,92551922.259,0,22602117.094,22602118.096
21.925,G20,120976193.418,94267150.377,0,23021001.355,23021002.852
21.925,G27,126956032.997,98926775.915,0,24158930.388,24158929.119
21.925,G28,118006287.765,91952959.725,0,22455847.074,22455848.092
21.925,G30,106287998.629,82821835.175,0,20225928.016,20225926.973
21.933,G05,111546920.350,86919690.015,0,21226666.785,21226668.138
21.933,G07,111054352.550,86535871.280,0,21132930.224,21132931.392
21.933,G08,127524065.028,99369419.286,0,24267026.481,24267024.839
21.933,G09,124813366.210,97257195.902,0,23751191.273,23751189.042
21.933,G13,118683246.134,92480464.978,0,22584666.550,22584667.476
21.933,G20,120903020.255,94210132.338,0,23007077.128,23007078.522
21.933,G27,126957788.456,98928143.840,0,24159264.311,24159263.178
21.933,G28,117920500.624,91886112.636,0,22439522.118,22439523.170
21.933,G30,106280060.983,82815650.004,0,20224417.565,20224416.543
21.942,G05,111554432.304,86925543.496,0,21228096.264,21228097.591
21.942,G07,111107986.563,86577664.015,0,21143136.421,21143137.665
21.942,G08,127472146.766,99328963.525,0,24257146.962,24257144.992
21.942,G09,124916299.606,97337403.683,0,23770779.061,23770776.295
21.942,G13,118591741.797,92409162.934,0,22567253.618,22567254.679
21.942,G20,120830297.289,94153465.097,0,22993238.272,22993239.832
21.942,G27,126960149.195,98929983.383,0,24159713.852,24159712.376
21.942,G28,117835047.447,91819525.789,0,22423261.082,22423261.989
21.942,G30,106272600.959,82809836.998,0,20222997.985,20222996.930
21.950,G05,111562555.308,86931873.107,0,21229641.990,21229643.294
21.950,G07,111161968.562,86619727.915,0,21153408.748,21153410.193
21.950,G08,127420695.527,99288871.687,0,24247355.889,24247353.938
21.950,G09,125019373.141,97417720.669,0,23790393.374,23790390.602
21.950,G13,118500436.399,92338015.886,0,22549878.996,22549879.899
21.950,G20,120758025.212,94097149.236,0,22979485.684,22979486.960
21.950,G27,126963113.738,98932293.411,0,24160278.297,24160276.848
21.950,G28,117749929.012,91753199.760,0,22407063.482,22407064.436
21.950,G30,106265616.848,82804394.840,0,20221668.985,20221667.880
21.958,G05,111571291.012,86938680.146,0,21231304.323,21231305.590
21.958,G07,111216299.301,86662063.550,0,21163747.703,21163749.018
21.958,G08,127369715.796,99249147.229,0,24237655.083,24237652.931
21.958,G09,125122587.748,97498147.583,0,23810034.379,23810031.658
21.958,G13,118409333.840,92267026.901,0,22532542.700,22532543.593
21.958,G20,120686208.636,94041188.262,0,22965818.900,22965820.690
21.958,G27,126966684.429,98935075.776,0,24160957.482,24160956.091
21.958,G28,117665149.247,91687137.631,0,22390930.626,22390931.395
21.958,G30,106259110.502,82799324.966,0,20220430.870,20220429.775
21.967,G05,111580638.050,86945963.546,0,21233083.065,21233084.266
21.967,G07,111270975.398,86704668.313,0,21174152.259,21174153.611
21.967,G08,127319207.554,99209790.197,0,24228043.534,24228041.395
21.967,G09,125225940.445,97578682.106,0,23829701.831,23829699.142
21.967,G13,118318433.811,92196195.724,0,22515244.850,22515245.916
21.967,G20,120614848.161,93985582.706,0,22952239.853,22952241.160
21.967,G27,126970859.676,98938329.205,0,24161752.055,24161750.822
21.967,G28,117580709.284,91621340.287,0,22374862.059,22374862.992
21.967,G30,106253079.976,82794625.860,0,20219283.308,20219282.222
21.975,G05,111590597.743,86953724.342,0,21234978.361,21234979.527
21.975,G07,111325997.053,86747542.325,0,21184622.470,21184623.913
21.975,G08,127269174.929,99170803.779,0,24218522.798,24218520.557
21.975,G09,125329431.241,97659324.239,0,23849395.662,23849392.845
21.975,G13,118227739.556,92125524.914,0,22497986.149,22497987.147
21.975,G20,120543947.261,93930335.283,0,22938748.035,22938749.132
21.975,G27,126975640.731,98942054.730,0,24162661.752,24162660.757
21.975,G28,117496612.880,91555810.663,0,22358859.147,22358859.889
21.975,G30,106247526.181,82790298.227,0,20218226.455,20218225.382
21.983,G05,111601168.662,86961961.406,0,21236989.944,21236991.135
21.983,G07,111381362.163,86790683.964,0,21195158.091,21195159.514
21.983,G08,127219619.196,99132188.931,0,24209092.978,24209090.795
21.983,G09,125433058.181,97740072.459,0,23869115.332,23869112.283
21.983,G13,118137252.085,92055015.215,0,22480767.052,22480767.972
21.983,G20,120473507.640,93875447.292,0,22925343.385,22925344.852
21.983,G27,126981026.919,98946251.761,0,24163686.473,24163685.625
21.983,G28,117412860.930,91490549.432,0,22342921.635,22342922.382
21.983,G30,106242448.076,82786341.269,0,20217260.126,20217259.051
21.992,G05,111612349.928,86970674.079,0,21239117.743,21239118.854
21.992,G07,111437068.785,86834091.732,0,21205758.734,21205760.173
21.992,G08,127170542.204,99093947.149,0,24199753.562,24199751.718
21.992,G09,125536819.643,97820925.487,0,23888860.833,23888857.504
21.992,G13,118046972.505,91984667.505,0,22463587.507,22463588.298
21.992,G20,120403531.520,93820920.456,0,22912027.703,22912028.863
21.992,G27,126987017.846,98950920.020,0,24164826.449,24164825.209
21.992,G28,117329455.697,91425558.379,0,22327050.248,22327050.881
21.992,G30,106237845.011,82782754.470,0,20216384.231,20216383.110
22.000,G05,111624141.573,86979862.371,0,21241361.626,21241362.729
22.000,G07,111493115.549,86877764.526,0,21216424.092,21216425.411
22.000,G08,127121946.112,99056080.067,0,24190506.012,24190504.231
22.000,G09,125640714.270,97901882.305,0,23908631.239,23908628.244
22.000,G13,117956902.105,91914482.797,0,22446447.699,22446448.589
22.000,G20,120334020.738,93766756.248,0,22898800.296,22898801.544
22.000,G27,126993613.581,98956059.540,0,24166081.206,24166080.133
22.000,G28,117246399.639,91360839.409,0,22311245.207,22311245.881
22.000,G30,106233716.611,82779537.543,0,20215598.564,20215597.473
22.008,G05,111636545.238,86989527.569,0,21243722.019,21243723.038
22.008,G07,111549503.259,86921702.999,0,21227154.400,21227155.659
22.008,G08,127073835.091,99018590.990,0,24181350.544,24181349.080
22.008,G09,125744742.784,97982943.456,0,23928426.887,23928424.551
22.008,G13,117867044.923,91844464.238,0,22429348.551,22429349.366
22.008,G20,120264979.629,93712957.989,0,22885662.280,22885663.499
22.008,G27,127000815.790,98961671.669,0,24167451.829,24167450.763
22.008,G28,117163696.771,91296395.658,0,22295507.377,22295508.131
22.008,G30,106230064.404,82776691.668,0,20214903.503,20214902.492
22.017,G05,111649560.883,86999669.629,0,21246198.852,21246199.792
22.017,G07,111606230.445,86965906.003,0,21237949.202,21237950.489
22.017,G08,127026211.188,98981481.474,0,24172288.090,24172286.421
22.017,G09,125848903.892,98064107.925,0,23948248.354,23948245.679
22.017,G13,117777402.421,91774612.945,0,22412290.061,22412291.024
22.017,G20,120196410.400,93659527.437,0,22872613.818,22872615.108
22.017,G27,127008624.492,98967756.384,0,24168937.992,24168937.067
22.017,G28,117081349.092,91232228.678,0,22279837.122,22279837.848
